affinity       score    gauss1   gauss2    repulsion hydrophobic hydrogen
-11.1876043394 -7.10266 85.43343 1352.59453 2.96042 68.18941 2.26259 
-11.1876043394 -12.22526 180.93158 2718.49780 7.50055 102.22705 8.85501 
-11.1876043394 -6.62978 128.08864 1811.50074 7.87370 48.83287 8.51247 
-11.1876043394 -7.97982 131.87240 1787.08996 2.84572 95.65085 3.34943 
-11.1876043394 -10.65029 113.30397 1723.52292 7.32881 19.72417 13.92707 
-11.1876043394 -5.32083 51.95601 954.21070 3.55720 19.00401 2.82956 
-11.1876043394 -3.77588 44.55373 587.84166 2.87256 9.71595 3.03390 
-11.1876043394 -5.64641 54.13259 930.31042 2.81512 20.50669 2.93572 
-11.1876043394 -9.56148 129.03216 1729.57172 3.48711 42.39865 2.86930 
-11.1876043394 -7.39980 117.58423 1863.80394 9.28048 29.16618 10.23254 
-11.1876043394 -7.51721 63.37782 1097.92931 1.72197 62.86965 2.51945 
-11.1876043394 -10.39438 78.40525 1478.05457 1.27447 40.31659 0.93409 
-11.1876043394 -11.71048 122.17760 2234.81242 1.86312 41.91049 1.82473 
-11.2013314613 -7.06936 124.97797 2331.40806 3.24241 156.72626 4.59986 
-11.2013314613 -10.79565 151.89882 1841.45269 6.03576 99.51624 5.37242 
-11.2150585831 -5.04724 61.58066 971.53106 2.74873 36.97693 1.81704 
-11.228785705 -8.41072 123.82953 2058.99050 6.98101 51.99906 6.49985 
-11.2425128269 -9.50654 179.78000 2040.58167 10.14870 85.30942 8.63561 
-11.2425128269 -6.65471 178.33136 2259.49514 8.71104 6.80800 9.31267 
-11.2425128269 -8.80000 104.12378 1602.46669 2.31210 45.87049 1.74646 
-11.2562399488 -8.99391 111.28329 1744.86410 4.81800 49.94343 3.00000 
-11.2562399488 -9.76643 113.99427 1877.45446 3.24676 54.83628 1.41177 
-11.2836941926 -8.08211 93.00987 1010.32332 1.64085 42.19974 1.49453 
-11.2836941926 -5.51870 66.12394 1001.52647 5.56889 19.45050 7.80830 
-11.2836941926 -8.46836 95.30534 1556.10175 3.46468 22.17589 3.25642 
-11.2836941926 -6.60162 118.94616 1583.91376 8.82482 9.88877 10.04543 
-11.2836941926 -10.91490 161.69736 1610.64177 3.48506 57.64369 2.71045 
-11.2836941926 -7.13911 75.50220 1497.69836 6.46411 82.75205 3.69972 
-11.2836941926 -11.73073 145.82762 2403.97089 4.74051 85.96056 7.44163 
-11.2836941926 -10.39363 116.76142 1279.81095 2.90721 49.96159 2.61874 
-11.2836941926 -6.81266 91.84829 1363.76285 6.02888 23.61846 3.98610 
-11.2836941926 -8.10073 101.81793 1750.25226 4.38382 53.08608 0.59969 
-11.2836941926 -10.28106 120.91692 1683.19249 3.08988 48.50331 0.00000 
-11.2836941926 -11.21057 111.51033 1742.52243 4.42406 25.19403 5.20649 
-11.2836941926 -6.03931 104.02109 1369.32232 5.87406 21.77896 1.77566 
-11.2836941926 -6.32961 75.76043 1086.18376 3.59324 29.53253 3.49362 
-11.2974213145 -8.75547 114.80338 1639.98362 4.22564 59.65715 2.14999 
-11.2974213145 -5.29904 77.85496 1135.00310 6.16511 13.50502 6.03474 
-11.3111484364 -3.97875 48.51776 707.32283 3.79927 4.89670 3.36583 
-11.3111484364 -4.96628 69.82454 742.60412 3.87080 3.64492 4.25786 
-11.3111484364 -9.62654 101.63726 1536.95011 2.12978 53.01086 1.40744 
-11.3248755583 -7.15579 80.16233 1209.28573 3.03407 8.85872 3.00854 
-11.3248755583 -4.19778 50.61457 841.21876 3.70839 32.17685 1.54217 
-11.3248755583 -8.16999 96.02820 1241.64562 6.06180 29.63959 9.79048 
-11.3248755583 -5.49999 72.88449 1274.70502 2.39215 26.20977 0.00000 
-11.3386026801 -9.00278 64.86635 1126.31742 2.21802 79.30732 2.64302 
-11.352329802 -10.45914 159.18368 2014.23024 11.66995 0.00000 17.07716 
-11.352329802 -9.63627 92.26741 1652.37000 2.30644 37.62059 2.15831 
-11.352329802 -8.61029 99.93105 1299.64930 4.22008 49.44188 4.14059 
-11.3660569239 -6.96544 120.27433 1532.89618 5.18346 41.23949 2.31628 
-11.3797840458 -10.83341 65.89328 1526.12764 1.58133 51.55544 1.31917 
-11.3797840458 -7.49237 84.18109 1233.55997 6.21306 30.96522 7.60149 
-11.3935111677 -11.21394 104.93252 2069.27514 4.33228 47.34693 6.29833 
-11.3935111677 -6.23364 63.20024 1111.43021 1.76193 49.29468 1.88043 
-11.3935111677 -8.50843 97.09814 1366.14967 3.48223 53.87025 4.72937 
-11.3935111677 -11.63432 151.20495 2592.52408 4.58095 111.74358 5.13693 
-11.3935111677 -9.18193 105.87700 1594.03098 1.94744 31.20036 0.72135 
-11.3935111677 -8.40082 88.40344 977.08711 1.76822 41.50505 2.09039 
-11.3935111677 -10.72926 87.59363 1424.95476 1.71211 80.53311 1.83222 
-11.3935111677 -8.52130 125.62879 2088.13598 7.11476 52.50511 6.63655 
-11.3935111677 -9.09184 84.34855 1424.37125 3.34528 31.11179 5.77055 
-11.3935111677 -5.61412 82.01275 1094.57713 5.89987 34.91865 2.47221 
-11.3935111677 -7.91487 83.59680 982.64264 2.11034 36.15834 2.21756 
-11.3935111677 -7.11980 77.84044 1267.46585 4.30068 15.01220 4.01320 
-11.3935111677 -10.61922 184.93114 2241.98055 10.89700 48.72583 10.44014 
-11.3935111677 -7.51277 64.25445 1124.35827 2.00507 29.28973 2.02604 
-11.3935111677 -7.90125 129.94419 2462.39678 6.67095 64.02864 5.01599 
-11.3935111677 -8.50278 72.29398 1001.80755 1.43273 39.54153 1.00000 
-11.4072382896 -7.96717 110.48909 2046.57760 6.94666 47.99682 6.27747 
-11.4072382896 -4.12944 52.03952 711.17028 2.75533 3.21616 3.02531 
-11.4209654115 -5.64123 43.17194 1082.91339 2.27338 70.29389 0.75580 
-11.4209654115 -7.71985 85.35922 1360.56328 2.52657 21.23993 2.21478 
-11.4209654115 -7.90684 86.58178 1319.21368 2.14013 30.87832 1.00000 
-11.4209654115 -3.72801 58.29138 801.84914 4.92788 2.93083 3.94551 
-11.4346925334 -9.06765 91.05947 1585.78619 2.49580 57.27490 4.27134 
-11.4484196553 -10.06640 139.96885 1571.78277 11.43430 6.80513 15.80260 
-11.4484196553 -9.32725 122.80010 2159.74550 5.14778 44.96413 5.76904 
-11.4484196553 -8.59271 139.75798 2530.44897 8.16212 91.24428 6.01179 
-11.4484196553 -13.88532 147.57756 2286.13779 2.46967 91.67150 3.75761 
-11.4621467771 -9.11251 98.50414 1614.97341 2.66820 23.53102 2.31809 
-11.4621467771 -8.52917 117.99062 1985.53691 4.66769 54.97334 4.36193 
-11.475873899 -11.50236 149.34098 2537.71439 4.28919 96.98290 6.34478 
-11.475873899 -11.66761 115.38944 1979.83933 1.95564 73.45007 2.04036 
-11.475873899 -12.45377 152.11729 2015.96255 3.57259 61.40898 3.16024 
-11.475873899 -10.42382 135.91667 2010.05050 3.66947 43.81164 1.77184 
-11.475873899 -8.68886 81.59521 1484.30672 1.93020 20.51574 0.95078 
-11.4896010209 -9.52920 136.69651 2382.50874 6.09226 67.62714 4.98515 
-11.4896010209 -11.15314 140.62093 2388.54377 3.63846 77.06920 5.10017 
-11.4896010209 -12.46434 154.07170 1980.14643 3.64495 94.11703 0.93347 
-11.4896010209 -9.33455 131.44963 1642.40969 5.62133 47.95107 7.50008 
-11.5033281428 -7.98107 104.73655 1511.31044 5.11152 50.66777 6.98702 
-11.5033281428 -8.67337 102.73412 1542.85483 2.08333 42.17604 2.36948 
-11.5033281428 -10.31537 168.16341 2424.51309 3.20421 91.73873 1.61748 
-11.5033281428 -10.80277 129.66535 2496.76396 4.80472 68.48289 4.86237 
-11.5033281428 -9.65471 129.25183 2577.20129 5.12560 86.28115 3.55725 
-11.5170552647 -7.30119 161.15467 2484.27658 10.50784 73.25890 6.80583 
-11.5307823866 -6.63527 106.06796 1982.93311 9.08323 47.27405 9.85790 
-11.5307823866 -10.81933 112.17903 2242.33869 4.17834 78.11778 5.63839 
-11.5307823866 -15.39883 125.52084 1978.27959 2.62000 136.95668 2.18203 
-11.5307823866 -12.26525 149.46449 2478.65746 6.71098 81.15054 7.64110 
-11.5307823866 -9.63237 164.35800 2788.25982 6.16505 87.83752 8.54444 
-11.5307823866 -8.94059 121.53545 1617.73060 4.70322 48.20541 6.40155 
-11.5307823866 -10.51013 115.22446 2257.00709 4.75685 77.72265 5.28790 
-11.5307823866 -12.54925 186.62019 2841.90251 8.12699 104.67513 9.22247 
-11.5307823866 -10.00872 99.55913 2094.68517 4.75012 64.30234 5.04415 
-11.5307823866 -5.48249 133.06470 2285.98098 10.92722 47.97160 4.06757 
-11.5307823866 -8.54587 106.35653 1028.17438 5.92083 1.77036 10.42662 
-11.5307823866 -11.40097 107.11539 1606.80284 2.68847 71.01556 2.96169 
-11.5307823866 -7.92666 113.38061 1491.49381 2.46241 22.20993 0.47137 
-11.5307823866 -7.63951 79.24509 1255.66333 1.12029 34.10190 0.54897 
-11.5307823866 -6.89417 108.84412 1390.72887 2.97808 18.70579 0.18423 
-11.5307823866 -5.23508 105.29393 1243.86926 5.80457 48.62619 4.31896 
-11.5307823866 -10.27118 143.35240 1653.33918 3.36530 68.58778 0.11912 
-11.5307823866 -9.38947 109.78994 1524.35882 3.81346 50.58770 5.86385 
-11.5307823866 -9.10229 132.06461 1888.69044 5.69006 34.92297 4.22276 
-11.5307823866 -9.95138 133.62853 2528.21440 4.37247 76.99738 6.63856 
-11.5307823866 -7.26193 146.62197 1710.14658 7.83442 29.00402 4.82056 
-11.5307823866 -10.21864 143.02768 1802.11374 6.84666 20.11630 11.16504 
-11.5307823866 -6.41435 77.72388 1115.12138 3.41077 29.75123 3.04458 
-11.5307823866 -9.51155 126.19611 1721.38181 2.58735 34.42260 0.28411 
-11.5307823866 -11.20035 125.63007 1664.98123 2.60710 41.93239 1.39730 
-11.5307823866 -6.17840 64.58252 1336.24976 3.11357 21.17441 1.45341 
-11.5445095085 -5.72990 37.91249 749.78568 0.64930 35.01188 0.00000 
-11.5445095085 -4.23044 52.32938 934.58174 3.92515 30.29050 1.52387 
-11.5445095085 -3.54837 61.14479 981.31851 6.84921 33.42244 2.74466 
-11.5445095085 -4.01622 52.76970 949.90956 4.19089 28.88920 1.38187 
-11.5445095085 -11.65341 113.10009 1727.05499 3.21664 56.83138 4.84509 
-11.5582366304 -13.13625 177.08840 2897.79267 7.98598 89.32147 9.26865 
-11.5582366304 -4.33901 63.30337 956.67557 5.47193 32.54414 2.56259 
-11.5582366304 -11.55019 165.64272 2603.06871 8.73679 0.00000 3.88564 
-11.5719637523 -11.13481 112.53371 1647.89121 2.94024 57.34329 3.44761 
-11.5719637523 -8.25641 123.20047 1450.74562 2.36223 119.97184 2.81418 
-11.5719637523 -8.87692 108.32945 2045.11405 4.62445 42.56303 6.15540 
-11.5856908741 -5.40877 72.40460 962.97165 5.55685 11.32623 5.54015 
-11.5856908741 -8.48476 126.28677 2503.35386 6.48456 71.34558 5.45755 
-11.6131451179 -10.20237 155.30117 2420.71199 7.77236 85.86782 3.85897 
-11.6268722398 -9.76543 120.80414 1582.50353 4.16043 40.85587 3.29344 
-11.6268722398 -5.35051 53.26437 966.28030 2.13564 42.55295 1.91377 
-11.6268722398 -11.85895 135.75385 1628.38352 3.85904 86.17874 2.75929 
-11.6405993617 -3.98235 52.63751 860.09440 4.18126 31.91473 1.49879 
-11.6405993617 -1.21690 57.22628 990.59590 9.92889 27.69566 2.84739 
-11.6405993617 -11.63631 166.82068 2746.01789 7.23110 95.32249 7.61070 
-11.6405993617 -8.67527 115.00329 2074.99736 5.91633 51.12229 6.21865 
-11.6405993617 -7.62640 140.21991 2803.37332 10.00382 80.52850 9.10919 
-11.6405993617 -11.01715 142.17712 2413.40353 5.11467 92.25153 5.04377 
-11.6405993617 -10.51308 147.23226 2544.84038 5.10585 105.46991 4.39353 
-11.6405993617 -9.90094 112.68621 1631.45552 2.48230 61.72534 1.48884 
-11.6405993617 -10.27895 104.05212 1906.72089 1.77059 69.52337 0.00000 
-11.6405993617 -5.78599 59.62168 984.58770 2.59083 38.97825 1.57797 
-11.6543264836 -12.34892 170.93678 2717.83848 6.43784 103.04765 8.30385 
-11.6543264836 -7.33508 45.64662 1049.01129 0.25564 39.20272 0.00000 
-11.6543264836 -7.49468 117.21580 2028.18626 7.99022 48.45502 6.07125 
-11.6543264836 -9.58864 107.51577 1525.07104 5.60217 50.82866 2.36735 
-11.6543264836 -8.43796 113.70463 1959.17052 5.02875 57.37634 4.96901 
-11.6543264836 -8.31989 124.77269 2167.46249 6.66175 42.81743 5.73673 
-11.6543264836 -4.74478 65.59741 1164.03386 4.40463 12.37350 2.98086 
-11.6543264836 -9.35735 81.43614 1644.56477 2.92091 40.40972 4.38401 
-11.6817807274 -8.69249 136.31560 1630.20003 2.78867 38.04366 0.86916 
-11.6817807274 -11.54332 257.50253 3232.54195 7.76872 75.70074 9.27216 
-11.6817807274 -5.91585 76.70480 896.96242 3.33520 17.86103 1.85055 
-11.6955078493 -15.39721 117.86063 1931.16676 2.49580 140.95010 1.87339 
-11.6955078493 -11.17839 204.01115 2975.19085 10.57238 106.80922 6.55723 
-11.6955078493 -9.32230 137.02917 1587.72122 2.50887 39.29414 0.89633 
-11.6955078493 -10.13210 132.13935 1752.97120 7.02818 23.66017 10.56750 
-11.6955078493 -9.22028 141.44251 2142.63645 3.99968 69.06944 0.00000 
-11.6955078493 -7.40487 133.55501 1667.89040 6.19763 37.51782 0.90561 
-11.6955078493 -10.14834 158.63560 2486.91363 9.97676 69.73347 8.08557 
-11.6955078493 -10.31724 119.14111 2162.34979 3.66545 69.57812 3.76879 
-11.6955078493 -10.61249 119.66837 2114.31809 3.86290 48.49346 2.28978 
-11.6955078493 -10.08939 152.68135 1709.69426 2.98366 61.03864 0.55877 
-11.6955078493 -7.50972 75.83143 1031.80344 2.39437 36.88418 2.97183 
-11.6955078493 -10.50647 180.04273 2169.14419 11.15083 44.13119 10.68076 
-11.6955078493 -9.81964 183.28561 2292.29650 10.94488 37.66006 9.15133 
-11.6955078493 -10.76034 146.61012 2299.99158 5.14103 76.15976 6.51575 
-11.6955078493 -4.69138 59.17009 741.94799 3.66504 3.01616 4.11932 
-11.6955078493 -6.96181 136.98401 1251.90090 8.33165 31.00733 7.81965 
-11.6955078493 -4.41312 60.11542 473.70780 2.72637 31.91670 3.46798 
-11.6955078493 -6.81211 175.76173 2248.43771 7.77901 101.11927 8.33154 
-11.722962093 -8.50249 83.69135 1000.40870 1.86034 38.73713 2.66072 
-11.722962093 -10.78386 154.21358 1819.51674 8.24774 39.08333 9.46390 
-11.7366892149 -8.09128 112.68630 2458.59255 4.68313 82.70589 3.24137 
-11.7366892149 -7.76683 130.59060 1970.00223 4.75747 63.05525 4.99587 
-11.7366892149 -8.77637 124.93140 2162.46821 4.17144 60.87220 1.21326 
-11.7366892149 -7.50908 106.01858 1263.23123 9.48936 19.61730 11.05326 
-11.7366892149 -12.32052 122.73064 1995.19158 3.36933 90.28305 0.97676 
-11.7641434587 -7.91011 66.39172 1308.21682 3.16294 24.19852 1.83143 
-11.7641434587 -8.11620 105.42103 1299.43250 4.47866 1.44492 5.57613 
-11.7641434587 -8.77383 112.22391 1636.27785 3.83594 31.80051 2.60840 
-11.7641434587 -7.47050 110.45125 1293.73190 10.10240 21.00725 11.23250 
-11.7641434587 -5.37809 62.74687 1091.25938 3.01352 39.15486 1.75395 
-11.7641434587 -9.80814 167.01069 1852.45781 7.74179 30.36151 8.83926 
-11.7778705806 -7.44321 136.33453 1794.54970 9.58854 52.06942 11.11884 
-11.7915977025 -8.08679 92.58857 1102.15676 5.88784 21.26968 8.46392 
-11.7915977025 -3.20201 47.83912 686.50139 2.94750 25.87153 1.90490 
-11.8053248244 -12.68333 162.41196 2687.24075 6.02465 78.00047 8.53759 
-11.8053248244 -10.38481 126.16263 1912.44823 3.97923 62.67539 2.95878 
-11.8053248244 -8.52522 112.46347 1990.00117 4.60137 49.65441 4.88001 
-11.8053248244 -10.18368 101.59018 1577.27879 2.40395 58.84581 0.81457 
-11.8053248244 -10.06591 106.32163 1716.57193 3.88180 48.76729 1.77752 
-11.8053248244 -9.41011 136.27815 1771.29409 3.63416 45.51092 2.19361 
-11.8053248244 -8.51874 93.87509 1371.34486 1.90590 31.79103 1.00000 
-11.8190519463 -9.67221 129.83415 1681.59506 4.48416 43.16555 6.81607 
-11.8327790681 -11.50507 151.08581 2535.25765 4.85168 102.60139 5.02599 
-11.8327790681 -5.75153 62.03579 1101.27113 2.71641 36.70844 1.77724 
-11.8327790681 -5.37035 63.17067 1370.11813 2.59831 55.10597 2.00000 
-11.8327790681 -10.12035 128.84491 1751.10407 2.34904 49.09966 1.02295 
-11.8327790681 -4.04182 39.64763 688.76371 3.38481 3.10500 4.49276 
-11.8602333119 -4.11671 49.93113 897.32888 3.84549 31.05095 1.60401 
-11.8602333119 -8.46171 104.32472 1595.12663 3.12011 48.24612 2.83390 
-11.8602333119 -3.19571 119.10525 1542.28760 14.76545 62.46129 5.08279 
-11.8602333119 -10.33381 145.95119 1830.98849 6.10197 48.93578 5.70137 
-11.8602333119 -7.19723 126.63110 1595.51483 7.30054 23.43121 4.26343 
-11.8602333119 -10.32572 98.15495 1820.91377 2.63461 32.87214 3.10790 
-11.8602333119 -5.38646 58.53505 800.04261 2.63108 20.96447 1.92606 
-11.8602333119 -9.49336 81.65459 1383.13110 1.48515 69.86093 0.80893 
-11.8739604338 -12.73482 99.30224 1838.34538 2.14932 65.63595 1.21034 
-11.8876875557 -3.72032 57.45178 918.83006 5.25855 32.84800 1.66111 
-11.8876875557 -11.49579 147.72175 2403.45757 4.70125 85.19870 6.61793 
-11.8876875557 -6.87478 78.59855 1036.43074 2.43824 12.98879 1.92905 
-11.9151417995 -8.63889 119.10746 2112.05976 5.53532 45.18360 4.93161 
-11.9288689214 -10.16373 136.01959 2457.37408 6.65569 82.61837 6.73927 
-11.9425960433 -3.70058 37.71879 544.47038 2.19800 15.79926 2.00332 
-11.9425960433 -4.02538 48.58849 954.02580 3.78477 23.88882 1.34494 
-11.9425960433 -11.99319 91.00524 1213.70325 3.08554 104.17753 3.64792 
-11.9425960433 -12.48137 85.47812 1615.28305 1.34700 73.54449 1.90907 
-11.9425960433 -10.56017 120.61537 2078.68214 2.93343 67.14759 4.17112 
-11.9425960433 -6.75225 82.99656 1371.26578 4.86465 26.99649 2.81934 
-11.9425960433 -7.95923 99.23237 1883.62045 3.84420 40.52049 4.38160 
-11.9425960433 -8.09078 115.05839 1618.01202 6.40636 9.88178 10.44232 
-11.9425960433 -14.41042 99.82424 1721.65118 1.82841 135.03085 2.22021 
-11.9425960433 -9.02598 127.79074 1599.33581 6.32746 17.87968 9.19374 
-11.9425960433 -8.33270 121.35018 2076.37697 7.30743 53.76487 6.59773 
-11.9425960433 -8.99410 149.81718 2477.15799 7.72015 68.78266 9.76068 
-11.9425960433 -4.74120 43.58448 691.08729 2.26714 3.26675 3.58832 
-11.9425960433 -7.65460 120.59996 1469.63683 3.34995 15.85530 1.24604 
-11.9425960433 -9.03079 91.60174 1625.58987 3.30060 48.88141 3.20625 
-11.9425960433 -7.57595 126.62217 1463.23243 4.28093 18.10197 1.95836 
-11.9425960433 -8.83645 169.20651 1890.69044 9.82971 102.29456 7.58291 
-11.9425960433 -9.33737 101.25645 1659.38475 2.32743 50.31090 0.64150 
-11.9425960433 -8.42649 118.91220 1469.02511 2.63814 53.51834 0.69805 
-11.9425960433 -9.37466 125.98176 1698.62369 1.19025 35.01004 0.02915 
-11.9425960433 -10.25800 132.45321 1675.26241 2.98660 66.16102 0.15565 
-11.9425960433 -10.31036 140.11103 1671.96777 3.53138 71.03888 0.31368 
-11.9425960433 -6.92594 57.89622 923.16027 1.69620 45.43256 1.96734 
-11.9425960433 -5.43720 56.92011 827.46199 2.51251 14.93149 2.06317 
-11.9425960433 -9.69771 123.28449 2099.30231 3.81956 50.89154 1.71639 
-11.9425960433 -10.21493 191.43260 2264.16714 11.25452 47.24427 10.40953 
-11.9425960433 -9.97200 120.05415 1735.41415 2.97596 52.40959 3.04316 
-11.9425960433 -9.54001 124.86670 1785.97439 3.64923 49.51342 2.39249 
-11.9425960433 -4.88534 57.46838 752.55091 2.54159 12.16033 1.85984 
-11.9425960433 -8.22084 123.66056 1304.95035 3.31123 37.50091 3.27422 
-11.9425960433 -9.24131 123.96761 1615.82800 4.62015 48.29087 6.48945 
-11.9425960433 -7.63857 63.49034 1100.54839 1.40836 63.24081 2.30293 
-11.9425960433 -8.50818 112.28561 1372.35400 3.49255 28.85878 2.73052 
-11.970050287 -7.64120 101.87513 1333.48588 7.58086 7.89944 11.21062 
-11.970050287 -7.30640 146.38068 1956.30790 7.38547 58.45507 4.39739 
-11.970050287 -8.54766 140.18031 1917.62847 4.62733 45.03528 5.05695 
-11.970050287 -7.22411 128.56732 1961.37740 5.18004 45.76791 2.75677 
-11.970050287 -11.26585 144.48544 1628.65658 3.21646 35.73022 5.32210 
-11.970050287 -9.38999 82.94322 1409.74207 1.75717 26.23217 1.86809 
-11.9975045308 -10.68839 114.27102 2417.77000 4.59217 66.94087 6.44534 
-11.9975045308 -7.97138 116.03529 1740.76081 4.46392 74.47716 4.31374 
-11.9975045308 -11.19101 140.09616 2375.43296 4.28981 87.78234 5.08815 
-11.9975045308 -10.41904 209.42178 2535.02868 8.92196 87.84996 6.38158 
-11.9975045308 -5.73245 62.12608 1167.17895 2.84928 38.33931 1.80117 
-11.9975045308 -8.64314 68.56291 1255.92685 1.72289 24.72582 1.81860 
-11.9975045308 -8.36686 88.49319 1399.07924 2.07422 28.88829 1.17940 
-12.0386858965 -4.91905 63.92061 1135.47300 5.43807 12.06629 3.28835 
-12.0386858965 -10.36022 106.73414 2184.37193 5.21831 62.40164 6.03376 
-12.0386858965 -4.73440 65.36820 574.12195 3.64117 9.54884 4.86570 
-12.0386858965 -8.00935 107.00678 1241.28957 7.76860 29.61513 8.78853 
-12.0386858965 -7.05460 126.07792 2267.24576 9.13330 55.71935 5.45054 
-12.0386858965 -11.25864 151.24370 2638.29598 5.02341 115.62975 5.05286 
-12.0386858965 -10.22601 111.76017 1833.69922 4.32003 63.64154 3.55156 
-12.0386858965 -8.20256 95.63251 1228.27464 2.25371 37.17825 0.84443 
-12.0386858965 -9.39371 91.20147 1447.49130 1.95869 18.54653 1.33377 
-12.0386858965 -12.67956 117.01125 2175.73980 3.50069 83.71176 1.72451 
-12.0798672621 -7.19708 155.17233 2566.55038 9.91586 47.78336 13.14222 
-12.0798672621 -4.41647 54.33612 930.65580 3.80574 32.29762 1.55479 
-12.0798672621 -12.38608 177.79621 2801.90129 7.22036 101.07490 8.50436 
-12.0798672621 -8.05296 122.17867 2089.55738 7.50190 50.16962 6.12494 
-12.0798672621 -7.85165 86.96410 1108.94102 2.53387 37.81092 2.85406 
-12.0798672621 -6.03922 192.81682 2741.26256 11.41523 47.70125 7.27803 
-12.093594384 -9.65146 95.44612 2107.27673 6.45297 19.64327 6.92111 
-12.1073215059 -5.41120 59.05161 1050.14952 3.43128 31.62993 1.85912 
-12.1073215059 -6.80249 161.93644 2504.49220 11.45516 77.49052 5.75879 
-12.1073215059 -7.27572 95.50280 1586.88883 5.44105 41.49132 5.58751 
-12.1073215059 -9.15697 107.51981 1260.59799 6.07146 13.87538 10.41554 
-12.1073215059 -9.14371 118.51320 1988.76164 3.53459 55.87475 4.48734 
-12.1073215059 -8.66186 100.90586 1416.82019 3.26354 18.43920 1.49213 
-12.1073215059 -6.73268 83.80040 1104.55730 4.75912 20.29630 6.64155 
-12.1210486278 -10.69647 63.03836 1358.04167 3.46898 62.06091 4.78422 
-12.1210486278 -8.91281 130.45723 2267.21475 6.54258 50.07504 5.27716 
-12.1485028716 -12.23516 158.05269 2555.52523 4.34144 103.10747 6.52085 
-12.1485028716 -10.99048 131.20052 2351.31253 3.67547 81.75740 4.70351 
-12.1485028716 -10.88665 135.89060 2048.86699 4.31264 54.89415 3.34443 
-12.1485028716 -8.81128 91.53156 1450.33363 2.24524 28.24538 1.75662 
-12.1759571154 -6.42110 113.34870 2014.82373 6.72812 18.87308 11.48581 
-12.2034113591 -8.18841 100.16866 1310.84216 4.68211 5.61399 5.97511 
-12.2034113591 -9.45207 132.72540 1558.65076 3.08578 48.33430 1.07973 
-12.2034113591 -13.50856 120.13400 1694.09229 3.58016 55.61504 4.00558 
-12.2034113591 -8.73583 118.11998 1960.07439 5.10436 46.78612 6.30951 
-12.2034113591 -10.77410 138.33138 1656.09203 3.34341 59.98903 0.92458 
-12.2034113591 -7.37474 109.21476 1963.56162 6.22018 49.39225 4.20216 
-12.2034113591 -11.18179 81.35037 1419.41961 1.72321 49.11044 1.73163 
-12.2034113591 -10.17121 104.13122 1557.70351 2.85983 56.67906 2.58338 
-12.217138481 -5.24617 97.45618 1601.14768 12.20918 46.28500 9.45231 
-12.2308656029 -9.32261 134.57592 1759.26362 4.67733 51.84906 6.54697 
-12.2445927248 -9.81891 151.05293 2688.09489 7.42580 79.54288 9.39352 
-12.2445927248 -8.70374 116.77984 1739.09224 2.68636 48.84195 3.37363 
-12.2445927248 -8.13311 130.88000 1772.40199 8.64542 67.81652 6.37784 
-12.2445927248 -7.66619 95.68995 1251.10370 6.36056 16.67960 10.08723 
-12.2445927248 -8.10531 102.44615 1419.20893 4.25787 18.70777 1.73372 
-12.2445927248 -8.14308 125.57718 2189.55644 7.44781 45.97597 5.88233 
-12.2720469686 -9.74994 127.46488 1706.44082 4.26567 45.30997 6.50464 
-12.2995012124 -3.99089 58.28136 792.92468 5.27941 11.80274 4.54333 
-12.2995012124 -8.79402 137.03630 1426.73033 3.40074 39.83196 1.00000 
-12.2995012124 -10.13678 196.45975 2495.40893 9.18640 67.03725 10.23623 
-12.2995012124 -5.84104 56.84594 866.44461 2.44454 14.61548 2.39351 
-12.2995012124 -6.15683 78.37011 1433.42680 5.48402 75.02021 7.55725 
-12.2995012124 -5.85934 65.20497 1223.98921 2.77220 40.32707 1.78816 
-12.2995012124 -8.90774 86.64190 1507.15158 2.92430 34.88139 1.88366 
-12.2995012124 -11.57116 133.15178 1686.58822 3.71135 87.35066 2.69018 
-12.2995012124 -8.78806 93.30541 1577.80592 2.83705 54.44134 0.19881 
-12.3544096999 -8.14938 114.47765 1668.79102 4.98393 40.56806 9.16282 
-12.3544096999 -11.12313 78.29575 1416.94150 2.35131 52.09107 2.56354 
-12.3544096999 -11.54699 158.14716 2411.67220 7.06870 129.43859 3.91687 
-12.3544096999 -9.09980 108.94346 1396.80250 2.06732 1.95661 3.54569 
-12.3544096999 -9.47219 161.90647 1645.33498 4.64999 31.19790 2.31716 
-12.3544096999 -9.14865 109.26468 1611.84012 1.85602 46.95572 1.94361 
-12.3544096999 -7.75516 81.26994 1192.27075 2.78174 64.12075 2.21029 
-12.3544096999 -8.00719 140.28560 1739.54719 4.15560 44.70744 1.09670 
-12.3544096999 -8.47144 120.18348 1463.47387 2.08140 53.27799 0.00000 
-12.3544096999 -5.05486 60.56389 865.81590 2.66097 14.15182 2.04875 
-12.3544096999 -12.96156 123.20497 1764.04778 2.18106 65.76133 4.75783 
-12.3544096999 -11.21183 136.19081 2243.74832 4.92620 84.01664 0.98131 
-12.3544096999 -11.99668 138.85290 2270.70227 3.83216 92.49851 1.00000 
-12.3544096999 -7.94296 79.73308 1168.08992 2.48645 51.85697 1.26708 
-12.3544096999 -10.97590 117.26992 1761.73164 3.58197 27.98542 3.94306 
-12.3681368218 -9.22169 126.46220 2367.91764 6.30544 61.66178 6.82234 
-12.3681368218 -9.33416 137.90005 1707.14457 5.15680 47.61374 6.83048 
-12.3955910656 -5.86183 86.33667 1150.62795 6.40903 32.32321 4.52618 
